57,1,1,2.5649
132,1,1,1.3863
137,1,1,1.9459
19,4,1,1.9459
19,17,1,1.9459
2,1,2,2.0794
3,1,2,9.7586
4,1,2,8.9656
5,1,2,4.7362
6,1,2,5.3279
9,1,2,4.9698
12,1,2,6.1247
13,1,2,3.2581
14,1,2,0.69315
16,1,2,4.9836
21,1,2,4.1744
22,1,2,6.6039
23,1,2,8.9958
24,1,2,4.3567
25,1,2,7.4541
27,1,2,4.1431
28,1,2,6.6067
29,1,2,6.8298
30,1,2,5.9349
32,1,2,3.434
33,1,2,5.8833
35,1,2,6.1841
37,1,2,5.3327
38,1,2,0.69315
39,1,2,6.142
40,1,2,5.193
41,1,2,4.8283
42,1,2,4.382
43,1,2,5.1874
45,1,2,4.5433
46,1,2,4.625
47,1,2,6.1591
48,1,2,2.6391
50,1,2,6.2748
51,1,2,4.1897
52,1,2,7.961
53,1,2,4.4308
54,1,2,6.1442
57,1,2,6.6214
59,1,2,7.5507
60,1,2,3.1781
61,1,2,3.5835
64,1,2,4.4773
65,1,2,1.0986
66,1,2,2.4849
67,1,2,3.8501
68,1,2,4.4886
69,1,2,5.0239
71,1,2,5.4638
72,1,2,4.1589
73,1,2,5.7004
74,1,2,4.0073
76,1,2,5.4806
77,1,2,6.2879
78,1,2,4.7622
79,1,2,5.323
81,1,2,5.4553
83,1,2,2.3979
84,1,2,4.0073
86,1,2,1.3863
87,1,2,0.69315
89,1,2,5.0562
90,1,2,3.6376
93,1,2,7.0741
94,1,2,6.1944
95,1,2,5.8493
96,1,2,5.5759
97,1,2,6.2879
98,1,2,0.69315
99,1,2,6.2558
100,1,2,5.6168
101,1,2,3.9703
102,1,2,1.7918
104,1,2,6.5999
108,1,2,6.2934
110,1,2,3.8918
111,1,2,2.9444
112,1,2,4.8363
113,1,2,2.7081
116,1,2,6.3008
117,1,2,3.7377
119,1,2,6.2538
121,1,2,4.382
125,1,2,5.1591
126,1,2,3.5264
127,1,2,6.4151
128,1,2,4.6151
129,1,2,6.4536
130,1,2,1.6094
131,1,2,4.1589
132,1,2,6.9217
133,1,2,5.7991
134,1,2,7.7354
135,1,2,5.2257
136,1,2,3.2958
138,1,2,5.7683
140,1,2,1.3863
141,1,2,5.8805
142,1,2,3.091
145,1,2,4.7095
147,1,2,5.0876
150,1,2,4.1897
151,1,2,3.2958
152,1,2,1.0986
153,1,2,4.0604
154,1,2,4.4188
156,1,2,5.6971
157,1,2,2.9444
161,1,2,6.0355
166,1,2,2.1972
169,1,2,3.434
171,1,2,3.6376
173,1,2,6.9976
174,1,2,5.2883
175,1,2,3.6889
177,1,2,6.4661
179,1,2,5.9216
180,1,2,5.2679
181,1,2,5.656
183,1,2,5.4072
184,1,2,4.7185
185,1,2,5.124
186,1,2,4.382
187,1,2,3.6109
188,1,2,5.7137
189,1,2,4.4308
191,1,2,5.2417
192,1,2,7.2086
193,1,2,5.8551
195,1,2,5.2523
196,1,2,7.2464
197,1,2,2.5649
199,1,2,6.0707
200,1,2,3.5264
23,2,2,3.6889
68,2,2,5.7838
76,2,2,0.69315
78,2,2,2.0794
113,2,2,4.2767
120,2,2,7.1663
136,2,2,1.6094
150,2,2,0.69315
164,2,2,1.6094
170,2,2,4.6052
196,2,2,2.0794
2,3,2,2.6391
4,3,2,4.8122
13,3,2,1.3863
18,3,2,0.69315
19,3,2,7.6084
23,3,2,1.6094
26,3,2,0.69315
37,3,2,1.0986
38,3,2,1.0986
51,3,2,2.0794
52,3,2,1.7918
53,3,2,0.69315
59,3,2,2.1972
62,3,2,2.3026
68,3,2,6.3026
69,3,2,0.69315
73,3,2,1.0986
76,3,2,1.6094
77,3,2,2.7081
91,3,2,0.69315
92,3,2,3.1355
93,3,2,3.4657
99,3,2,2.3026
104,3,2,1.9459
113,3,2,1.3863
133,3,2,1.0986
154,3,2,0.69315
161,3,2,1.6094
164,3,2,1.6094
166,3,2,4.1109
169,3,2,2.0794
170,3,2,3.2958
181,3,2,0.69315
193,3,2,1.6094
195,3,2,1.0986
196,3,2,0.69315
4,4,2,2.5649
13,4,2,1.0986
19,4,2,7.2786
23,4,2,1.0986
33,4,2,0.69315
35,4,2,1.0986
59,4,2,1.3863
68,4,2,4.8283
72,4,2,1.6094
77,4,2,2.1972
84,4,2,1.7918
92,4,2,2.9444
93,4,2,2.7081
104,4,2,0.69315
132,4,2,0.69315
133,4,2,1.0986
145,4,2,1.3863
151,4,2,0.69315
166,4,2,3.2189
179,4,2,1.9459
185,4,2,1.0986
195,4,2,0.69315
19,5,2,2.0794
